; CSV, generated by atk_libsigrok4 1.0.0 on 2026-07-31 11:04:28
; Channels (5/16)
; ChannelsType: 31
; Sample rate: 20 MHz
; Sample count: 9.536743 M
; Sampling time: 2026-07-31 10:59:07.619
SystemTime, Time(s), STV_mode, oepsn, ud, cpv, chip_sel
'2026-07-31 10:59:08.087080750,0.400080750,0,0,0,1,0
'2026-07-31 10:59:08.087227750,0.400227750,0,0,0,0,1
'2026-07-31 10:59:08.087230750,0.400230750,0,0,0,1,0
'2026-07-31 10:59:08.087377750,0.400377750,0,0,0,0,1
'2026-07-31 10:59:08.087380750,0.400380750,0,0,0,1,0
'2026-07-31 10:59:08.087527750,0.400527750,0,0,0,0,1
'2026-07-31 10:59:08.087530750,0.400530750,0,0,0,1,0
'2026-07-31 10:59:08.087677750,0.400677750,0,0,0,0,1
'2026-07-31 10:59:08.087680700,0.400680700,0,0,0,0,0
'2026-07-31 10:59:08.087680750,0.400680750,0,0,0,1,0
'2026-07-31 10:59:08.087827750,0.400827750,0,0,0,0,1
'2026-07-31 10:59:08.087830700,0.400830700,0,0,0,0,0
'2026-07-31 10:59:08.087830750,0.400830750,0,0,0,1,0
'2026-07-31 10:59:08.087977750,0.400977750,0,0,0,0,1
'2026-07-31 10:59:08.087980700,0.400980700,0,0,0,0,0
'2026-07-31 10:59:08.087980750,0.400980750,0,0,0,1,0
'2026-07-31 10:59:08.088127750,0.401127750,0,0,0,0,1
'2026-07-31 10:59:08.088130700,0.401130700,0,0,0,0,0
'2026-07-31 10:59:08.088130750,0.401130750,0,0,0,1,0
'2026-07-31 10:59:08.088277750,0.401277750,0,0,0,0,1
'2026-07-31 10:59:08.088280700,0.401280700,0,0,0,0,0
'2026-07-31 10:59:08.088280750,0.401280750,0,0,0,1,0
'2026-07-31 10:59:08.088427750,0.401427750,0,0,0,0,1
'2026-07-31 10:59:08.088430700,0.401430700,0,0,0,0,0
'2026-07-31 10:59:08.088430750,0.401430750,0,0,0,1,0
'2026-07-31 10:59:08.088577750,0.401577750,0,0,0,0,1
'2026-07-31 10:59:08.088580700,0.401580700,0,0,0,0,0
'2026-07-31 10:59:08.088580750,0.401580750,0,0,0,1,0
'2026-07-31 10:59:08.088727750,0.401727750,0,0,0,0,1
'2026-07-31 10:59:08.088730700,0.401730700,0,0,0,0,0
'2026-07-31 10:59:08.088730750,0.401730750,0,0,0,1,0
'2026-07-31 10:59:08.088877750,0.401877750,0,0,0,0,1
'2026-07-31 10:59:08.088880700,0.401880700,0,0,0,0,0
'2026-07-31 10:59:08.088880750,0.401880750,0,0,0,1,0
'2026-07-31 10:59:08.089027750,0.402027750,0,0,0,0,1
'2026-07-31 10:59:08.089030700,0.402030700,0,0,0,0,0
'2026-07-31 10:59:08.089030750,0.402030750,0,0,0,1,0
'2026-07-31 10:59:08.089177750,0.402177750,0,0,0,0,1
'2026-07-31 10:59:08.089180700,0.402180700,0,0,0,0,0
'2026-07-31 10:59:08.089180750,0.402180750,0,0,0,1,0
'2026-07-31 10:59:08.089327750,0.402327750,0,0,0,0,1
'2026-07-31 10:59:08.089330700,0.402330700,0,0,0,0,0
'2026-07-31 10:59:08.089330750,0.402330750,0,0,0,1,0
'2026-07-31 10:59:08.089477750,0.402477750,0,0,0,0,1
'2026-07-31 10:59:08.089480700,0.402480700,0,0,0,0,0
'2026-07-31 10:59:08.089480750,0.402480750,0,0,0,1,0
'2026-07-31 10:59:08.089627750,0.402627750,0,0,0,0,1
'2026-07-31 10:59:08.089630700,0.402630700,0,0,0,0,0
'2026-07-31 10:59:08.089630750,0.402630750,0,0,0,1,0
'2026-07-31 10:59:08.089777750,0.402777750,0,0,0,0,1
'2026-07-31 10:59:08.089780700,0.402780700,0,0,0,0,0
'2026-07-31 10:59:08.089780750,0.402780750,0,0,0,1,0
'2026-07-31 10:59:08.089927750,0.402927750,0,0,0,0,1
'2026-07-31 10:59:08.089930700,0.402930700,0,0,0,0,0
'2026-07-31 10:59:08.089930750,0.402930750,0,0,0,1,0
'2026-07-31 10:59:08.090077750,0.403077750,0,0,0,0,1
'2026-07-31 10:59:08.090080700,0.403080700,0,0,0,0,0
'2026-07-31 10:59:08.090080750,0.403080750,0,0,0,1,0
'2026-07-31 10:59:08.090227750,0.403227750,0,0,0,0,1
'2026-07-31 10:59:08.090230700,0.403230700,0,0,0,0,0
'2026-07-31 10:59:08.090230750,0.403230750,0,0,0,1,0
'2026-07-31 10:59:08.090377750,0.403377750,0,0,0,0,1
'2026-07-31 10:59:08.090380700,0.403380700,0,0,0,0,0
'2026-07-31 10:59:08.090380750,0.403380750,0,0,0,1,0
'2026-07-31 10:59:08.090527750,0.403527750,0,0,0,0,1
'2026-07-31 10:59:08.090530700,0.403530700,0,0,0,0,0
'2026-07-31 10:59:08.090530750,0.403530750,0,0,0,1,0
'2026-07-31 10:59:08.090677750,0.403677750,0,0,0,0,1
'2026-07-31 10:59:08.090680700,0.403680700,0,0,0,0,0
'2026-07-31 10:59:08.090680750,0.403680750,0,0,0,1,0
'2026-07-31 10:59:08.090827750,0.403827750,0,0,0,0,1
'2026-07-31 10:59:08.090830700,0.403830700,0,0,0,0,0
'2026-07-31 10:59:08.090830750,0.403830750,0,0,0,1,0
'2026-07-31 10:59:08.090977750,0.403977750,0,0,0,0,1
'2026-07-31 10:59:08.090980700,0.403980700,0,0,0,0,0
'2026-07-31 10:59:08.090980750,0.403980750,0,0,0,1,0
'2026-07-31 10:59:08.091127750,0.404127750,0,0,0,0,1
'2026-07-31 10:59:08.091130700,0.404130700,0,0,0,0,0
'2026-07-31 10:59:08.091130750,0.404130750,0,0,0,1,0
'2026-07-31 10:59:08.091277750,0.404277750,0,0,0,0,1
'2026-07-31 10:59:08.091280700,0.404280700,0,0,0,0,0
'2026-07-31 10:59:08.091280750,0.404280750,0,0,0,1,0
'2026-07-31 10:59:08.091427750,0.404427750,0,0,0,0,1
'2026-07-31 10:59:08.091430700,0.404430700,0,0,0,0,0
'2026-07-31 10:59:08.091430750,0.404430750,0,0,0,1,0
'2026-07-31 10:59:08.091577700,0.404577700,0,0,0,1,1
'2026-07-31 10:59:08.091577750,0.404577750,0,0,0,0,1
'2026-07-31 10:59:08.091580700,0.404580700,0,0,0,1,0
'2026-07-31 10:59:08.091727700,0.404727700,0,0,0,0,1
'2026-07-31 10:59:08.091730700,0.404730700,0,0,0,1,0
'2026-07-31 10:59:08.091877700,0.404877700,0,0,0,0,1
'2026-07-31 10:59:08.091880700,0.404880700,0,0,0,1,0
'2026-07-31 10:59:08.092027700,0.405027700,0,0,0,0,1
'2026-07-31 10:59:08.092030700,0.405030700,0,0,0,1,0
'2026-07-31 10:59:08.092177700,0.405177700,0,0,0,0,1
'2026-07-31 10:59:08.092180700,0.405180700,0,0,0,1,0
'2026-07-31 10:59:08.092327700,0.405327700,0,0,0,0,1
'2026-07-31 10:59:08.092330700,0.405330700,0,0,0,1,0
'2026-07-31 10:59:08.092477700,0.405477700,0,0,0,0,1
'2026-07-31 10:59:08.092480700,0.405480700,0,0,0,1,0
'2026-07-31 10:59:08.092627700,0.405627700,0,0,0,0,1
'2026-07-31 10:59:08.092630700,0.405630700,0,0,0,1,0
'2026-07-31 10:59:08.092777700,0.405777700,0,0,0,0,1
'2026-07-31 10:59:08.092780700,0.405780700,0,0,0,1,0
'2026-07-31 10:59:08.092927700,0.405927700,0,0,0,0,1
'2026-07-31 10:59:08.092930700,0.405930700,0,0,0,1,0
'2026-07-31 10:59:08.093077700,0.406077700,0,0,0,0,1
'2026-07-31 10:59:08.093080700,0.406080700,0,0,0,1,0
'2026-07-31 10:59:08.093227700,0.406227700,0,0,0,0,1
'2026-07-31 10:59:08.093230700,0.406230700,0,0,0,1,0
'2026-07-31 10:59:08.093377700,0.406377700,0,0,0,0,1
'2026-07-31 10:59:08.093380700,0.406380700,0,0,0,1,0
'2026-07-31 10:59:08.093527700,0.406527700,0,0,0,0,1
'2026-07-31 10:59:08.093530700,0.406530700,0,0,0,1,0
'2026-07-31 10:59:08.093677700,0.406677700,0,0,0,0,1
'2026-07-31 10:59:08.093680700,0.406680700,0,0,0,1,0
'2026-07-31 10:59:08.093827700,0.406827700,0,0,0,0,1
'2026-07-31 10:59:08.093830700,0.406830700,0,0,0,1,0
'2026-07-31 10:59:08.093977700,0.406977700,0,0,0,0,1
'2026-07-31 10:59:08.093980700,0.406980700,0,0,0,1,0
'2026-07-31 10:59:08.094127700,0.407127700,0,0,0,0,1
'2026-07-31 10:59:08.094130700,0.407130700,0,0,0,1,0
'2026-07-31 10:59:08.094277700,0.407277700,0,0,0,0,1
'2026-07-31 10:59:08.094280700,0.407280700,0,0,0,1,0
'2026-07-31 10:59:08.094427700,0.407427700,0,0,0,0,1
'2026-07-31 10:59:08.094430700,0.407430700,0,0,0,1,0
'2026-07-31 10:59:08.094577700,0.407577700,0,0,0,0,1
'2026-07-31 10:59:08.094580700,0.407580700,0,0,0,1,0
'2026-07-31 10:59:08.094727700,0.407727700,0,0,0,0,1
'2026-07-31 10:59:08.094730700,0.407730700,0,0,0,1,0
'2026-07-31 10:59:08.094877700,0.407877700,0,0,0,0,1
'2026-07-31 10:59:08.094880700,0.407880700,0,0,0,1,0
'2026-07-31 10:59:08.095027700,0.408027700,0,0,0,0,1
'2026-07-31 10:59:08.095030700,0.408030700,0,0,0,1,0
'2026-07-31 10:59:08.095177700,0.408177700,0,0,0,0,1
'2026-07-31 10:59:08.095180700,0.408180700,0,0,0,1,0
'2026-07-31 10:59:08.095327700,0.408327700,0,0,0,0,1
'2026-07-31 10:59:08.095330700,0.408330700,0,0,0,1,0
'2026-07-31 10:59:08.095477700,0.408477700,0,0,0,0,1
'2026-07-31 10:59:08.095480700,0.408480700,0,0,0,1,0
'2026-07-31 10:59:08.095627700,0.408627700,0,0,0,0,1
'2026-07-31 10:59:08.095630700,0.408630700,0,0,0,1,0
'2026-07-31 10:59:08.095777700,0.408777700,0,0,0,0,1
'2026-07-31 10:59:08.095780700,0.408780700,0,0,0,1,0
'2026-07-31 10:59:08.095927700,0.408927700,0,0,0,0,1
'2026-07-31 10:59:08.095930700,0.408930700,0,0,0,1,0
'2026-07-31 10:59:08.096077700,0.409077700,0,0,0,0,1
'2026-07-31 10:59:08.096080700,0.409080700,0,0,0,1,0
'2026-07-31 10:59:08.096227700,0.409227700,0,0,0,0,1
'2026-07-31 10:59:08.096230700,0.409230700,0,0,0,1,0
'2026-07-31 10:59:08.096377700,0.409377700,0,0,0,0,1
'2026-07-31 10:59:08.096380700,0.409380700,0,0,0,1,0
'2026-07-31 10:59:08.096527700,0.409527700,0,0,0,0,1
'2026-07-31 10:59:08.096530700,0.409530700,0,0,0,1,0
'2026-07-31 10:59:08.096677700,0.409677700,0,0,0,0,1
'2026-07-31 10:59:08.096680700,0.409680700,0,0,0,1,0
'2026-07-31 10:59:08.096827700,0.409827700,0,0,0,0,1
'2026-07-31 10:59:08.096830700,0.409830700,0,0,0,1,0
'2026-07-31 10:59:08.096977700,0.409977700,0,0,0,0,1
'2026-07-31 10:59:08.096980700,0.409980700,0,0,0,1,0
'2026-07-31 10:59:08.097127700,0.410127700,0,0,0,0,1
'2026-07-31 10:59:08.097130700,0.410130700,0,0,0,1,0
'2026-07-31 10:59:08.097277700,0.410277700,0,0,0,0,1
'2026-07-31 10:59:08.097280700,0.410280700,0,0,0,1,0
'2026-07-31 10:59:08.097427700,0.410427700,0,0,0,0,1
'2026-07-31 10:59:08.097430700,0.410430700,0,0,0,1,0
'2026-07-31 10:59:08.097577700,0.410577700,0,0,0,0,1
'2026-07-31 10:59:08.097580700,0.410580700,0,0,0,1,0
'2026-07-31 10:59:08.097727700,0.410727700,0,0,0,0,1
'2026-07-31 10:59:08.097730700,0.410730700,0,0,0,1,0
'2026-07-31 10:59:08.097877700,0.410877700,0,0,0,0,1
'2026-07-31 10:59:08.097880700,0.410880700,0,0,0,1,0
'2026-07-31 10:59:08.098027700,0.411027700,0,0,0,0,1
'2026-07-31 10:59:08.098030650,0.411030650,0,0,0,0,0
'2026-07-31 10:59:08.098030700,0.411030700,0,0,0,1,0
'2026-07-31 10:59:08.098177700,0.411177700,0,0,0,0,1
'2026-07-31 10:59:08.098180650,0.411180650,0,0,0,0,0
'2026-07-31 10:59:08.098180700,0.411180700,0,0,0,1,0
'2026-07-31 10:59:08.098327700,0.411327700,0,0,0,0,1
'2026-07-31 10:59:08.098330650,0.411330650,0,0,0,0,0
'2026-07-31 10:59:08.098330700,0.411330700,0,0,0,1,0
'2026-07-31 10:59:08.098477700,0.411477700,0,0,0,0,1
'2026-07-31 10:59:08.098480650,0.411480650,0,0,0,0,0
'2026-07-31 10:59:08.098480700,0.411480700,0,0,0,1,0
'2026-07-31 10:59:08.098627700,0.411627700,0,0,0,0,1
'2026-07-31 10:59:08.098630650,0.411630650,0,0,0,0,0
'2026-07-31 10:59:08.098630700,0.411630700,0,0,0,1,0
'2026-07-31 10:59:08.098777700,0.411777700,0,0,0,0,1
'2026-07-31 10:59:08.098780650,0.411780650,0,0,0,0,0
'2026-07-31 10:59:08.098780700,0.411780700,0,0,0,1,0
'2026-07-31 10:59:08.098927700,0.411927700,0,0,0,0,1
'2026-07-31 10:59:08.098930650,0.411930650,0,0,0,0,0
'2026-07-31 10:59:08.098930700,0.411930700,0,0,0,1,0
'2026-07-31 10:59:08.099077700,0.412077700,0,0,0,0,1
'2026-07-31 10:59:08.099080650,0.412080650,0,0,0,0,0
'2026-07-31 10:59:08.099080700,0.412080700,0,0,0,1,0
'2026-07-31 10:59:08.099227700,0.412227700,0,0,0,0,1
'2026-07-31 10:59:08.099230650,0.412230650,0,0,0,0,0
'2026-07-31 10:59:08.099230700,0.412230700,0,0,0,1,0
'2026-07-31 10:59:08.099377700,0.412377700,0,0,0,0,1
'2026-07-31 10:59:08.099380650,0.412380650,0,0,0,0,0
'2026-07-31 10:59:08.099380700,0.412380700,0,0,0,1,0
'2026-07-31 10:59:08.099527700,0.412527700,0,0,0,0,1
'2026-07-31 10:59:08.099530650,0.412530650,0,0,0,0,0
'2026-07-31 10:59:08.099530700,0.412530700,0,0,0,1,0
'2026-07-31 10:59:08.099677700,0.412677700,0,0,0,0,1
'2026-07-31 10:59:08.099680650,0.412680650,0,0,0,0,0
'2026-07-31 10:59:08.099680700,0.412680700,0,0,0,1,0
'2026-07-31 10:59:08.099827700,0.412827700,0,0,0,0,1
'2026-07-31 10:59:08.099830650,0.412830650,0,0,0,0,0
'2026-07-31 10:59:08.099830700,0.412830700,0,0,0,1,0
'2026-07-31 10:59:08.099977700,0.412977700,0,0,0,0,1
'2026-07-31 10:59:08.099980650,0.412980650,0,0,0,0,0
'2026-07-31 10:59:08.099980700,0.412980700,0,0,0,1,0
'2026-07-31 10:59:08.100127700,0.413127700,0,0,0,0,1
'2026-07-31 10:59:08.100130650,0.413130650,0,0,0,0,0
'2026-07-31 10:59:08.100130700,0.413130700,0,0,0,1,0
'2026-07-31 10:59:08.100277700,0.413277700,0,0,0,0,1
'2026-07-31 10:59:08.100280650,0.413280650,0,0,0,0,0
'2026-07-31 10:59:08.100280700,0.413280700,0,0,0,1,0
'2026-07-31 10:59:08.100427700,0.413427700,0,0,0,0,1
'2026-07-31 10:59:08.100430650,0.413430650,0,0,0,0,0
'2026-07-31 10:59:08.100430700,0.413430700,0,0,0,1,0
'2026-07-31 10:59:08.100577700,0.413577700,0,0,0,0,1
'2026-07-31 10:59:08.100580650,0.413580650,0,0,0,0,0
'2026-07-31 10:59:08.100580700,0.413580700,0,0,0,1,0
'2026-07-31 10:59:08.100727700,0.413727700,0,0,0,0,1
'2026-07-31 10:59:08.100730650,0.413730650,0,0,0,0,0
'2026-07-31 10:59:08.100730700,0.413730700,0,0,0,1,0
'2026-07-31 10:59:08.100877700,0.413877700,0,0,0,0,1
'2026-07-31 10:59:08.100880650,0.413880650,0,0,0,0,0
'2026-07-31 10:59:08.100880700,0.413880700,0,0,0,1,0
'2026-07-31 10:59:08.101027700,0.414027700,0,0,0,0,1
'2026-07-31 10:59:08.101030650,0.414030650,0,0,0,0,0
'2026-07-31 10:59:08.101030700,0.414030700,0,0,0,1,0
'2026-07-31 10:59:08.101177700,0.414177700,0,0,0,0,1
'2026-07-31 10:59:08.101180650,0.414180650,0,0,0,0,0
'2026-07-31 10:59:08.101180700,0.414180700,0,0,0,1,0
'2026-07-31 10:59:08.101327700,0.414327700,0,0,0,0,1
'2026-07-31 10:59:08.101330650,0.414330650,0,0,0,0,0
'2026-07-31 10:59:08.101330700,0.414330700,0,0,0,1,0
'2026-07-31 10:59:08.101477700,0.414477700,0,0,0,0,1
'2026-07-31 10:59:08.101480650,0.414480650,0,0,0,0,0
'2026-07-31 10:59:08.101480700,0.414480700,0,0,0,1,0
'2026-07-31 10:59:08.101627700,0.414627700,0,0,0,0,1
'2026-07-31 10:59:08.101630650,0.414630650,0,0,0,0,0
'2026-07-31 10:59:08.101630700,0.414630700,0,0,0,1,0
'2026-07-31 10:59:08.101777700,0.414777700,0,0,0,0,1
'2026-07-31 10:59:08.101780650,0.414780650,0,0,0,0,0
'2026-07-31 10:59:08.101780700,0.414780700,0,0,0,1,0
'2026-07-31 10:59:08.101927700,0.414927700,0,0,0,0,1
'2026-07-31 10:59:08.101930650,0.414930650,0,0,0,0,0
'2026-07-31 10:59:08.101930700,0.414930700,0,0,0,1,0
'2026-07-31 10:59:08.102077650,0.415077650,0,0,0,0,1
'2026-07-31 10:59:08.102080650,0.415080650,0,0,0,1,0
'2026-07-31 10:59:08.102227650,0.415227650,0,0,0,0,1
'2026-07-31 10:59:08.102230650,0.415230650,0,0,0,1,0
'2026-07-31 10:59:08.102377650,0.415377650,0,0,0,0,1
'2026-07-31 10:59:08.102380650,0.415380650,0,0,0,1,0
'2026-07-31 10:59:08.102527650,0.415527650,0,0,0,0,1
'2026-07-31 10:59:08.102530650,0.415530650,0,0,0,1,0
'2026-07-31 10:59:08.102677650,0.415677650,0,0,0,0,1
'2026-07-31 10:59:08.102680650,0.415680650,0,0,0,1,0
'2026-07-31 10:59:08.102827650,0.415827650,0,0,0,0,1
'2026-07-31 10:59:08.102830650,0.415830650,0,0,0,1,0
'2026-07-31 10:59:08.102977650,0.415977650,0,0,0,0,1
'2026-07-31 10:59:08.102980650,0.415980650,0,0,0,1,0
'2026-07-31 10:59:08.103127650,0.416127650,0,0,0,0,1
'2026-07-31 10:59:08.103130650,0.416130650,0,0,0,1,0
'2026-07-31 10:59:08.103277650,0.416277650,0,0,0,0,1
'2026-07-31 10:59:08.103280650,0.416280650,0,0,0,1,0
'2026-07-31 10:59:08.103427650,0.416427650,0,0,0,0,1
'2026-07-31 10:59:08.103430650,0.416430650,0,0,0,1,0
'2026-07-31 10:59:08.103577650,0.416577650,0,0,0,0,1
'2026-07-31 10:59:08.103580650,0.416580650,0,0,0,1,0
'2026-07-31 10:59:08.103727650,0.416727650,0,0,0,0,1
'2026-07-31 10:59:08.103730650,0.416730650,0,0,0,1,0
'2026-07-31 10:59:08.103877650,0.416877650,0,0,0,0,1
'2026-07-31 10:59:08.103880650,0.416880650,0,0,0,1,0
'2026-07-31 10:59:08.104027650,0.417027650,0,0,0,0,1
'2026-07-31 10:59:08.104030650,0.417030650,0,0,0,1,0
'2026-07-31 10:59:08.104177650,0.417177650,0,0,0,0,1
'2026-07-31 10:59:08.104180650,0.417180650,0,0,0,1,0
'2026-07-31 10:59:08.104327650,0.417327650,0,0,0,0,1
'2026-07-31 10:59:08.104330650,0.417330650,0,0,0,1,0
'2026-07-31 10:59:08.104477650,0.417477650,0,0,0,0,1
'2026-07-31 10:59:08.104480650,0.417480650,0,0,0,1,0
'2026-07-31 10:59:08.104627650,0.417627650,0,0,0,0,1
'2026-07-31 10:59:08.104630650,0.417630650,0,0,0,1,0
'2026-07-31 10:59:08.104777650,0.417777650,0,0,0,0,1
'2026-07-31 10:59:08.104780650,0.417780650,0,0,0,1,0
'2026-07-31 10:59:08.104927650,0.417927650,0,0,0,0,1
'2026-07-31 10:59:08.104930650,0.417930650,0,0,0,1,0
'2026-07-31 10:59:08.105077650,0.418077650,0,0,0,0,1
'2026-07-31 10:59:08.105080650,0.418080650,0,0,0,1,0
'2026-07-31 10:59:08.105227650,0.418227650,0,0,0,0,1
'2026-07-31 10:59:08.105230650,0.418230650,0,0,0,1,0
'2026-07-31 10:59:08.105377650,0.418377650,0,0,0,0,1
'2026-07-31 10:59:08.105380650,0.418380650,0,0,0,1,0
'2026-07-31 10:59:08.105527650,0.418527650,0,0,0,0,1
'2026-07-31 10:59:08.105530650,0.418530650,0,0,0,1,0
'2026-07-31 10:59:08.105677650,0.418677650,0,0,0,0,1
'2026-07-31 10:59:08.105680650,0.418680650,0,0,0,1,0
'2026-07-31 10:59:08.105827650,0.418827650,0,0,0,0,1
'2026-07-31 10:59:08.105830650,0.418830650,0,0,0,1,0
'2026-07-31 10:59:08.105977650,0.418977650,0,0,0,0,1
'2026-07-31 10:59:08.105980650,0.418980650,0,0,0,1,0
'2026-07-31 10:59:08.106127650,0.419127650,0,0,0,0,1
'2026-07-31 10:59:08.106130650,0.419130650,0,0,0,1,0
'2026-07-31 10:59:08.106277650,0.419277650,0,0,0,0,1
'2026-07-31 10:59:08.106280650,0.419280650,0,0,0,1,0
'2026-07-31 10:59:08.106427650,0.419427650,0,0,0,0,1
'2026-07-31 10:59:08.106430650,0.419430650,0,0,0,1,0
'2026-07-31 10:59:08.106577650,0.419577650,0,0,0,0,1
'2026-07-31 10:59:08.106580650,0.419580650,0,0,0,1,0
'2026-07-31 10:59:08.106727650,0.419727650,0,0,0,0,1
'2026-07-31 10:59:08.106730650,0.419730650,0,0,0,1,0
'2026-07-31 10:59:08.106877650,0.419877650,0,0,0,0,1
'2026-07-31 10:59:08.106880650,0.419880650,0,0,0,1,0
'2026-07-31 10:59:08.107027650,0.420027650,0,0,0,0,1
'2026-07-31 10:59:08.107030650,0.420030650,0,0,0,1,0
'2026-07-31 10:59:08.107177650,0.420177650,0,0,0,0,1
'2026-07-31 10:59:08.107180650,0.420180650,0,0,0,1,0
'2026-07-31 10:59:08.107327650,0.420327650,0,0,0,0,1
'2026-07-31 10:59:08.107330650,0.420330650,0,0,0,1,0
'2026-07-31 10:59:08.107477650,0.420477650,0,0,0,0,1
'2026-07-31 10:59:08.107480650,0.420480650,0,0,0,1,0
'2026-07-31 10:59:08.107627650,0.420627650,0,0,0,0,1
'2026-07-31 10:59:08.107630650,0.420630650,0,0,0,1,0
'2026-07-31 10:59:08.107777650,0.420777650,0,0,0,0,1
'2026-07-31 10:59:08.107780650,0.420780650,0,0,0,1,0
'2026-07-31 10:59:08.107927650,0.420927650,0,0,0,0,1
'2026-07-31 10:59:08.107930650,0.420930650,0,0,0,1,0
'2026-07-31 10:59:08.108077650,0.421077650,0,0,0,0,1
'2026-07-31 10:59:08.108080650,0.421080650,0,0,0,1,0
'2026-07-31 10:59:08.108227650,0.421227650,0,0,0,0,1
'2026-07-31 10:59:08.108230650,0.421230650,0,0,0,1,0
'2026-07-31 10:59:08.108377650,0.421377650,0,0,0,0,1
'2026-07-31 10:59:08.108380600,0.421380600,0,0,0,0,0
'2026-07-31 10:59:08.108380650,0.421380650,0,0,0,1,0
'2026-07-31 10:59:08.108527650,0.421527650,0,0,0,0,1
'2026-07-31 10:59:08.108530600,0.421530600,0,0,0,0,0
'2026-07-31 10:59:08.108530650,0.421530650,0,0,0,1,0
'2026-07-31 10:59:08.108677650,0.421677650,0,0,0,0,1
'2026-07-31 10:59:08.108680600,0.421680600,0,0,0,0,0
'2026-07-31 10:59:08.108680650,0.421680650,0,0,0,1,0
'2026-07-31 10:59:08.108827650,0.421827650,0,0,0,0,1
'2026-07-31 10:59:08.108830600,0.421830600,0,0,0,0,0
'2026-07-31 10:59:08.108830650,0.421830650,0,0,0,1,0
'2026-07-31 10:59:08.108977650,0.421977650,0,0,0,0,1
'2026-07-31 10:59:08.108980600,0.421980600,0,0,0,0,0
'2026-07-31 10:59:08.108980650,0.421980650,0,0,0,1,0
'2026-07-31 10:59:08.109127650,0.422127650,0,0,0,0,1
'2026-07-31 10:59:08.109130600,0.422130600,0,0,0,0,0
'2026-07-31 10:59:08.109130650,0.422130650,0,0,0,1,0
'2026-07-31 10:59:08.109277650,0.422277650,0,0,0,0,1
'2026-07-31 10:59:08.109280600,0.422280600,0,0,0,0,0
'2026-07-31 10:59:08.109280650,0.422280650,0,0,0,1,0
'2026-07-31 10:59:08.109427650,0.422427650,0,0,0,0,1
'2026-07-31 10:59:08.109430600,0.422430600,0,0,0,0,0
'2026-07-31 10:59:08.109430650,0.422430650,0,0,0,1,0
'2026-07-31 10:59:08.109577650,0.422577650,0,0,0,0,1
'2026-07-31 10:59:08.109580600,0.422580600,0,0,0,0,0
'2026-07-31 10:59:08.109580650,0.422580650,0,0,0,1,0
'2026-07-31 10:59:08.109727650,0.422727650,0,0,0,0,1
'2026-07-31 10:59:08.109730600,0.422730600,0,0,0,0,0
'2026-07-31 10:59:08.109730650,0.422730650,0,0,0,1,0
'2026-07-31 10:59:08.109877650,0.422877650,0,0,0,0,1
'2026-07-31 10:59:08.109880600,0.422880600,0,0,0,0,0
'2026-07-31 10:59:08.109880650,0.422880650,0,0,0,1,0
'2026-07-31 10:59:08.110027650,0.423027650,0,0,0,0,1
'2026-07-31 10:59:08.110030600,0.423030600,0,0,0,0,0
'2026-07-31 10:59:08.110030650,0.423030650,0,0,0,1,0
'2026-07-31 10:59:08.110177650,0.423177650,0,0,0,0,1
'2026-07-31 10:59:08.110180600,0.423180600,0,0,0,0,0
'2026-07-31 10:59:08.110180650,0.423180650,0,0,0,1,0
'2026-07-31 10:59:08.110327650,0.423327650,0,0,0,0,1
'2026-07-31 10:59:08.110330600,0.423330600,0,0,0,0,0
'2026-07-31 10:59:08.110330650,0.423330650,0,0,0,1,0
'2026-07-31 10:59:08.110477650,0.423477650,0,0,0,0,1
'2026-07-31 10:59:08.110480600,0.423480600,0,0,0,0,0
'2026-07-31 10:59:08.110480650,0.423480650,0,0,0,1,0
'2026-07-31 10:59:08.110627650,0.423627650,0,0,0,0,1
'2026-07-31 10:59:08.110630600,0.423630600,0,0,0,0,0
'2026-07-31 10:59:08.110630650,0.423630650,0,0,0,1,0
'2026-07-31 10:59:08.110777650,0.423777650,0,0,0,0,1
'2026-07-31 10:59:08.110780600,0.423780600,0,0,0,0,0
'2026-07-31 10:59:08.110780650,0.423780650,0,0,0,1,0
'2026-07-31 10:59:08.110927650,0.423927650,0,0,0,0,1
'2026-07-31 10:59:08.110930600,0.423930600,0,0,0,0,0
'2026-07-31 10:59:08.110930650,0.423930650,0,0,0,1,0
'2026-07-31 10:59:08.111077650,0.424077650,0,0,0,0,1
'2026-07-31 10:59:08.111080600,0.424080600,0,0,0,0,0
'2026-07-31 10:59:08.111080650,0.424080650,0,0,0,1,0
'2026-07-31 10:59:08.111227650,0.424227650,0,0,0,0,1
'2026-07-31 10:59:08.111230600,0.424230600,0,0,0,0,0
'2026-07-31 10:59:08.111230650,0.424230650,0,0,0,1,0
'2026-07-31 10:59:08.111377650,0.424377650,0,0,0,0,1
'2026-07-31 10:59:08.111380600,0.424380600,0,0,0,0,0
'2026-07-31 10:59:08.111380650,0.424380650,0,0,0,1,0
'2026-07-31 10:59:08.111527650,0.424527650,0,0,0,0,1
'2026-07-31 10:59:08.111530600,0.424530600,0,0,0,0,0
'2026-07-31 10:59:08.111530650,0.424530650,0,0,0,1,0
'2026-07-31 10:59:08.111677650,0.424677650,0,0,0,0,1
'2026-07-31 10:59:08.111680600,0.424680600,0,0,0,0,0
'2026-07-31 10:59:08.111680650,0.424680650,0,0,0,1,0
'2026-07-31 10:59:08.111827650,0.424827650,0,0,0,0,1
